"","SRR1027171","SRR1027172","SRR1027173","SRR1027174","SRR1027175","SRR1027176","SRR1027177","SRR1027178","SRR1027179","SRR1027180","SRR1027181","SRR1027182","SRR1027183","SRR1027184","SRR1027185","SRR1027186","SRR1027187","SRR1027188","SRR1027189","SRR1027190"
"ENSG00000265073.1",0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000076604.10",340,102,895,886,368,365,912,451,582,205,540,302,378,543,953,328,312,5367,5667,4102
"ENSG00000265474.1",2,0,1,1,1,0,2,3,4,0,6,1,0,0,0,0,2,20,16,9
"ENSG00000265840.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000173065.9",127,53,362,112,127,117,219,160,148,135,120,137,171,383,212,192,119,446,903,1461
"ENSG00000243053.2",1,0,5,3,4,0,4,2,2,2,0,2,10,9,8,4,2,4,0,3
"ENSG00000238516.1",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,0,0,0
"ENSG00000264138.1",9,0,42,3,4,2,1,4,5,7,8,2,0,0,0,0,1,0,0,0
"ENSG00000132591.7",192,69,402,241,159,133,633,292,327,198,304,276,176,304,436,147,157,566,473,488
"ENSG00000264066.3",3,0,12,0,1,2,0,2,2,0,1,0,0,1,0,0,0,0,0,0
"ENSG00000132589.11",779,209,1715,440,555,432,1501,798,754,365,775,658,637,607,781,618,360,2894,1863,1955
"ENSG00000264304.1",15,1,29,8,7,0,10,14,17,5,4,2,3,6,5,2,3,6,2,4
"ENSG00000266642.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000167536.9",37,13,66,42,30,33,132,71,65,8,50,68,17,23,37,45,10,75,63,37
"ENSG00000109118.9",331,64,1005,239,230,181,473,395,407,346,368,397,485,584,447,436,135,1608,1557,2629
"ENSG00000265845.2",5,0,17,1,2,7,11,8,5,5,9,11,16,10,7,5,0,4,4,2
"ENSG00000265908.1",10,0,19,2,6,5,2,7,8,8,2,10,24,17,13,9,4,3,3,4
"ENSG00000179761.7",74,5,210,30,25,26,55,36,48,27,46,24,14,12,16,29,10,17,17,25
"ENSG00000063015.15",57,3,173,14,20,14,28,43,40,42,164,64,24,13,23,22,7,2,5,6
"ENSG00000263613.1",2,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000238007.1",4,0,9,0,2,3,2,1,2,1,4,1,0,0,0,0,0,1,0,0
"ENSG00000263781.2",3,0,5,3,1,3,3,2,1,1,1,1,0,0,0,1,0,1,1,0
"ENSG00000196535.10",441,97,1479,182,275,169,394,287,400,317,344,355,380,812,838,406,336,990,1394,1542
"ENSG00000221995.4",29,2,56,4,12,16,7,21,17,16,11,20,34,51,59,15,5,83,103,84
"ENSG00000263709.1",10,0,23,1,1,2,3,6,2,5,3,2,1,9,2,1,2,1,1,0
"ENSG00000264050.1",7,0,33,3,3,1,3,5,4,8,8,1,0,0,1,0,0,1,0,0
"ENSG00000178082.5",11,2,12,4,1,4,3,3,4,2,6,3,1,0,2,1,1,2,5,6
"ENSG00000108255.3",7,2,46,3,2,6,10,4,8,5,5,3,1,8,3,9,1,6,4,3
"ENSG00000108256.4",1647,261,5312,1046,948,907,2532,2023,2431,2080,2015,1835,2475,5443,4538,2490,1059,4609,6774,10734
"ENSG00000239256.1",3,0,9,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000266111.1",8,0,19,3,4,2,6,6,4,8,3,0,11,12,11,6,2,1,1,1
"ENSG00000264808.1",9,0,14,4,5,1,3,0,1,1,2,2,3,9,1,5,0,2,3,1
"ENSG00000222363.1",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000160551.5",1775,393,5934,1408,1395,1368,4129,2543,2729,2734,2508,1701,3634,5003,5213,3101,1330,1369,3363,5091
"ENSG00000263719.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000253064.1",0,3,0,0,0,0,3,2,4,1,0,1,3,7,4,1,0,0,0,0
"ENSG00000202205.1",1,0,0,0,0,0,2,2,1,3,1,2,2,17,2,3,0,0,0,0
"ENSG00000168792.4",85,33,169,56,74,60,289,145,121,192,208,181,102,144,110,101,121,67,82,87
"ENSG00000264031.1",0,1,0,1,1,0,0,0,1,3,0,0,3,1,1,2,0,0,0,0
"ENSG00000167543.11",208,82,287,224,287,175,588,348,323,264,477,189,112,79,195,159,136,525,362,274
"ENSG00000264290.1",0,0,2,5,0,4,2,3,5,1,4,0,1,4,2,4,1,0,3,3
"ENSG00000108262.11",455,108,674,480,386,311,1041,553,487,315,599,381,301,689,520,242,240,1324,2069,2374
"ENSG00000198720.8",79,24,61,109,51,75,139,93,92,69,90,133,71,263,56,12,64,211,404,316
"ENSG00000264647.1",1,0,3,1,0,0,1,1,0,0,2,1,1,0,0,1,5,1,1,0
"ENSG00000167549.14",19,3,59,21,21,28,40,19,31,363,152,17,7,22,14,21,8,181,60,104
"ENSG00000264007.1",2,0,11,2,3,4,8,0,3,1,4,1,0,1,3,1,0,3,1,0
"ENSG00000141298.13",726,111,1503,606,577,459,1266,524,672,851,801,394,1092,780,1217,971,485,472,983,1243
"ENSG00000263370.1",5,0,15,1,3,0,7,1,1,4,2,3,2,1,5,5,1,1,1,0
"ENSG00000222858.1",2,0,0,0,1,0,0,0,0,3,1,0,6,0,4,3,0,0,1,0
"ENSG00000265625.1",14,0,30,5,10,8,7,3,10,6,4,5,16,15,13,19,1,2,3,0
"ENSG00000240531.1",12,2,15,7,5,3,1,4,1,5,2,1,9,13,8,8,2,0,0,0
"ENSG00000263657.1",7,0,11,2,4,4,5,4,8,6,5,0,6,12,5,5,2,1,0,0
"ENSG00000265713.1",7,2,15,1,2,3,6,2,11,11,9,3,31,47,23,20,0,2,1,1
"ENSG00000252657.1",2,1,13,1,0,0,0,2,1,0,2,0,3,3,3,0,0,0,0,0
"ENSG00000240074.1",5,0,3,2,2,1,0,1,4,7,2,0,6,16,10,4,2,0,1,0
"ENSG00000263477.1",3,0,17,0,5,2,4,9,10,3,2,6,14,22,17,6,3,1,1,0
"ENSG00000239129.1",0,0,0,0,1,0,0,1,3,0,0,1,4,9,2,0,0,0,0,0
"ENSG00000176927.10",31,0,88,10,4,6,11,6,7,14,14,4,7,11,17,25,2,5,3,8
"ENSG00000264435.1",12,0,33,0,1,1,1,2,4,4,4,2,0,0,0,1,1,0,0,0
"ENSG00000264715.1",0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207011.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267482.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265289.1",1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"ENSG00000266876.1",7,0,21,1,0,3,5,7,8,4,10,1,0,1,0,0,0,0,0,0
"ENSG00000265394.1",7,1,3,2,2,1,9,2,4,5,4,8,14,21,73,13,3,0,2,0
"ENSG00000126653.11",274,47,646,178,101,121,302,325,296,244,242,247,254,521,1221,191,88,699,787,1889
"ENSG00000266919.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000199071.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265739.1",16,0,27,5,4,0,14,20,15,13,11,11,16,28,63,12,1,0,0,1
"ENSG00000266987.1",13,0,19,3,3,3,5,6,9,12,5,6,13,29,41,8,2,0,0,0
"ENSG00000108576.5",22,1,88,30,7,16,11,35,45,25,48,2145,9,4,62,13,10,6,6,11
"ENSG00000264125.1",5,0,34,1,3,1,1,0,2,5,8,11,1,0,1,1,0,2,1,1
"ENSG00000266120.1",1,0,0,0,0,0,0,0,1,2,0,136,0,1,4,1,0,0,0,0
"ENSG00000252112.1",1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0
"ENSG00000108578.10",183,62,424,178,120,153,90,260,230,213,199,627,171,884,1257,112,128,556,899,854
"ENSG00000222679.1",2,0,0,0,0,0,1,0,0,1,1,2,1,9,6,0,0,0,0,0
"ENSG00000182271.8",3,0,35,1,1,0,3,2,2,4,1,1,0,0,0,0,0,0,1,0
"ENSG00000207132.1",5,0,9,2,0,1,1,0,2,2,1,3,0,0,0,0,0,0,0,0
"ENSG00000201255.1",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000108582.7",934,528,6832,1107,1125,1398,4758,3304,3294,2094,2809,4324,3832,3674,3786,3304,2484,1859,3044,5454
"ENSG00000108587.10",448,72,1060,379,304,330,1023,657,752,491,677,710,541,817,409,355,393,981,1032,1686
"ENSG00000264958.2",13,1,76,3,4,7,4,9,8,4,15,4,1,6,2,9,2,3,1,0
"ENSG00000263860.1",6,2,31,0,3,3,3,5,2,5,3,6,0,0,0,1,2,0,0,0
"ENSG00000264242.2",3,0,29,1,2,3,1,2,6,3,2,4,2,0,1,3,0,0,0,1
"ENSG00000266733.1",20,0,28,6,8,12,13,13,9,10,9,4,1,0,0,4,1,3,3,1
"ENSG00000266775.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000259928.1",11,0,18,4,8,1,5,5,4,5,6,1,0,0,0,0,2,0,2,3
"ENSG00000231870.4",12,0,22,10,5,7,3,2,4,4,10,2,2,0,0,0,1,5,77,10
"ENSG00000231421.3",6,0,11,0,1,3,6,6,1,1,1,0,0,0,0,0,0,0,16,0
"ENSG00000214719.7",5,0,13,3,5,1,9,8,4,6,7,6,4,9,7,8,6,5,5,2
"ENSG00000248121.4",6,2,7,2,7,4,10,19,8,2,3,3,4,3,8,1,4,13,17,14
"ENSG00000264943.1",5,1,9,4,3,7,14,19,12,16,9,6,6,7,11,2,7,3,8,3
"ENSG00000250462.4",57,14,74,41,51,41,150,86,91,73,83,92,40,101,54,49,57,139,171,196
"ENSG00000241631.2",1,0,2,3,5,0,7,1,7,4,3,2,1,0,1,0,1,1,0,0
"ENSG00000264538.2",164,28,87,96,85,86,197,187,207,151,162,163,269,411,173,117,57,211,296,314
"ENSG00000265443.1",11,0,4,2,1,1,2,2,9,3,6,3,4,13,1,1,2,3,0,1
"ENSG00000263603.1",8,0,3,6,4,4,7,7,13,3,3,6,8,17,3,1,3,9,4,2
"ENSG00000176390.10",309,78,192,296,204,246,540,246,350,244,403,193,297,492,307,141,112,219,506,504
"ENSG00000265791.1",15,1,3,3,1,1,8,11,9,8,5,13,9,19,7,12,1,5,8,9
"ENSG00000266490.1",4,0,6,2,2,2,7,4,9,1,2,0,5,4,0,5,2,5,8,2
"ENSG00000242439.1",8,0,7,0,0,3,1,0,0,2,2,0,0,0,0,0,0,2,0,3
"ENSG00000176208.4",447,48,179,178,116,234,601,246,245,127,201,199,356,1039,416,195,81,74,105,80
"ENSG00000265334.1",6,0,2,1,1,0,5,0,0,2,0,2,4,1,0,1,1,0,0,0
"ENSG00000212190.1",2,0,0,0,0,1,1,2,0,0,0,1,5,0,0,0,0,0,0,0
"ENSG00000263531.1",6,0,13,2,3,5,12,5,5,5,5,3,3,6,4,4,0,1,3,0
"ENSG00000172171.6",86,17,67,83,52,66,181,120,152,112,151,110,106,207,102,138,50,78,46,66
"ENSG00000184060.6",181,90,209,230,203,144,581,186,183,332,299,141,151,115,147,154,96,52,94,65
"ENSG00000230113.1",3,0,3,0,1,0,2,2,3,2,0,1,2,2,1,3,1,0,0,2
"ENSG00000266274.1",9,4,17,9,7,13,16,15,12,19,18,7,10,7,9,13,6,3,2,6
"ENSG00000265743.1",12,9,27,28,35,10,60,24,30,31,38,17,12,5,13,22,5,3,3,5
"ENSG00000181481.9",170,70,168,160,174,149,498,307,292,313,357,276,166,316,126,138,184,295,214,353
"ENSG00000264456.1",30,6,20,23,17,22,52,42,33,36,35,18,30,46,20,19,10,0,6,9
"ENSG00000264743.2",11,0,4,0,2,1,7,9,8,6,4,6,6,24,8,10,2,2,2,0
"ENSG00000266340.1",6,0,4,0,2,0,5,5,1,4,1,1,0,5,2,2,0,0,6,0
"ENSG00000264148.1",1,0,3,3,0,1,8,1,3,2,3,1,2,0,0,8,4,3,2,1
"ENSG00000266865.2",26,5,25,16,15,13,44,32,44,42,34,28,19,17,16,21,8,61,43,36
"ENSG00000265798.2",29,0,64,5,8,7,20,12,22,11,23,7,11,8,3,15,1,2,7,2
"ENSG00000264107.1",6,0,5,1,2,1,2,7,3,4,6,3,1,1,1,2,1,5,3,6
"ENSG00000265444.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSG00000196712.12",1792,386,1963,1681,1297,1191,4492,2221,3024,2770,2995,2235,3737,6277,3135,2370,1257,1356,2953,3690
"ENSG00000266371.1",23,0,16,3,4,6,7,15,19,18,10,15,42,74,17,14,10,7,1,2
"ENSG00000126861.4",49,6,42,12,10,8,48,56,73,57,39,43,202,296,201,85,14,14,9,9
"ENSG00000185862.5",155,31,156,180,143,232,263,87,133,205,119,120,303,254,352,150,81,53,69,70
"ENSG00000265118.1",4,0,4,1,1,3,0,3,1,5,1,1,7,15,4,2,1,0,0,0
"ENSG00000126860.7",70,14,112,132,67,66,207,61,91,173,91,76,227,140,234,99,58,12,32,16
"ENSG00000263535.1",1,2,4,3,6,1,26,0,2,3,9,6,5,7,4,1,0,13,60,16
"ENSG00000131242.11",374,100,552,259,214,308,1389,534,614,326,1088,723,354,612,416,219,286,546,490,441
"ENSG00000239595.2",1,0,5,1,0,2,0,2,2,0,3,0,0,1,0,1,0,0,0,0
"ENSG00000264862.1",4,1,7,1,1,1,6,3,2,6,7,1,3,7,0,0,1,0,1,0
"ENSG00000266459.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207614.1",1,0,0,0,0,2,1,5,4,2,1,0,3,0,1,5,0,8,8,2
"ENSG00000221038.1",0,1,2,1,0,5,13,8,5,3,3,3,4,3,8,4,2,1,0,0
"ENSG00000228768.1",5,1,11,5,3,2,1,5,6,6,4,7,8,5,3,10,2,1,0,0
"ENSG00000265976.1",0,0,0,0,0,0,0,1,2,2,1,0,1,4,0,0,0,0,0,0
"ENSG00000199187.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"ENSG00000266877.1",7,1,13,6,4,1,3,4,4,3,2,4,0,4,3,9,0,1,3,1
"ENSG00000266448.1",3,0,10,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000202026.1",1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265863.1",2,0,12,1,1,1,2,1,1,0,1,0,0,0,0,1,0,0,0,0
"ENSG00000263567.1",0,0,6,0,0,2,0,2,1,1,1,1,0,0,0,1,0,0,0,0
"ENSG00000265046.1",6,0,4,0,0,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0
"ENSG00000172301.6",169,58,116,204,148,184,606,443,327,179,398,228,111,218,111,68,111,464,359,312
"ENSG00000108651.5",531,126,304,425,341,393,832,337,411,339,469,272,339,1176,323,266,152,974,910,1027
"ENSG00000263990.1",2,2,1,6,8,6,7,13,3,5,3,3,5,17,6,2,0,9,21,3
"ENSG00000178691.6",871,121,556,666,417,596,1668,737,915,560,1004,633,819,1903,1265,572,276,678,1750,2318
"ENSG00000253058.1",4,0,3,0,0,2,1,3,1,6,0,0,1,1,2,1,2,0,0,0
"ENSG00000264300.1",5,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,2,0,0
"ENSG00000185158.8",175,19,67,61,58,59,175,114,77,113,69,74,146,191,102,66,27,191,198,192
"ENSG00000264497.1",4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266777.1",14,3,21,9,7,2,9,26,11,7,11,6,12,20,9,8,4,30,26,8
"ENSG00000264164.1",4,0,6,0,0,5,1,2,1,2,3,0,0,0,1,0,0,0,0,1
"ENSG00000266379.2",5,0,3,0,2,0,0,2,0,0,4,1,2,0,0,1,0,0,0,0
"ENSG00000263369.2",2,0,2,0,1,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0
"ENSG00000265574.1",1,4,0,0,3,4,2,8,5,0,2,2,2,0,7,2,0,0,0,9
"ENSG00000263985.1",1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"ENSG00000214708.4",10,0,9,2,2,3,5,13,1,17,2,2,5,1,6,6,0,6,1,3
"ENSG00000126858.12",441,83,433,514,317,360,1300,709,694,567,684,490,720,771,1245,447,323,653,772,761
"ENSG00000265293.2",21,0,9,7,1,1,3,16,12,18,10,2,5,14,16,5,1,4,3,0
"ENSG00000269402.1",1,1,0,1,2,0,0,0,1,0,4,2,0,0,0,0,0,9,15,16
"ENSG00000266282.1",10,1,6,5,2,5,8,7,5,2,4,0,2,0,0,2,1,1,0,0
"ENSG00000141314.8",51,1,103,10,27,12,27,34,48,26,49,11,32,0,10,1,9,60,64,90
"ENSG00000263674.1",6,0,6,4,1,1,1,6,2,3,8,0,1,0,1,0,0,0,0,0
"ENSG00000265794.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000108666.5",89,22,91,89,59,54,277,176,209,107,219,150,86,166,248,71,42,215,190,129
"ENSG00000265139.1",4,0,1,5,2,4,3,2,7,2,12,6,2,1,4,1,1,1,9,2
"ENSG00000263749.1",3,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207928.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000010244.12",1276,241,807,1058,785,943,2004,1417,1594,1439,1360,1349,2132,2728,3218,1640,546,3725,4906,4585
"ENSG00000266385.1",1,0,4,0,0,1,2,2,9,3,0,6,7,2,3,14,0,2,0,2
"ENSG00000264083.1",6,0,8,0,2,2,2,4,6,1,4,2,6,0,1,6,1,2,2,1
"ENSG00000264373.1",0,0,2,0,0,0,0,1,0,1,0,0,1,0,1,5,2,0,0,0
"ENSG00000108671.5",1561,302,594,965,828,1170,3409,1518,1466,571,1310,984,982,1707,1512,712,654,2277,2886,3503
"ENSG00000202100.1",1,0,2,0,0,0,0,1,0,0,1,2,2,6,5,5,1,0,0,0
"ENSG00000176749.4",28,13,23,57,31,38,55,46,34,41,62,37,26,21,37,30,18,77,113,136
"ENSG00000176658.12",855,413,1016,1118,1095,620,2552,1260,1091,2016,1346,660,706,767,1382,999,789,2178,1910,2216
"ENSG00000266718.1",11,5,12,8,8,14,15,8,8,13,15,6,3,4,5,4,1,3,17,7
"ENSG00000265222.1",11,0,11,2,1,1,1,3,7,5,2,3,5,3,0,4,2,2,3,1
"ENSG00000263717.1",1,0,6,1,2,2,4,3,3,3,4,0,1,1,0,2,0,0,0,1
"ENSG00000266599.1",2,0,4,2,1,5,2,4,6,1,1,1,5,3,4,4,0,1,1,0
"ENSG00000265337.1",12,0,10,2,2,3,5,3,1,4,10,3,5,5,0,4,0,2,2,1
"ENSG00000264458.1",7,1,4,2,0,0,4,1,1,6,3,1,2,10,5,4,0,1,0,0
"ENSG00000201178.1",1,0,0,0,0,0,1,0,1,3,1,1,2,1,6,3,0,0,0,1
"ENSG00000226377.1",1,1,3,2,0,4,3,0,0,4,2,2,1,1,3,2,0,8,5,1
"ENSG00000236377.1",3,1,5,4,0,3,1,2,0,2,2,0,1,0,1,1,0,3,3,0
"ENSG00000006042.7",209,55,287,484,236,200,211,197,332,449,313,68,160,41,151,348,153,1350,915,1001
"ENSG00000141316.8",13,1,43,7,5,9,5,9,6,9,11,6,0,1,0,0,2,1,2,0
"ENSG00000108684.10",15,0,53,4,3,8,10,7,12,10,25,47,20,1,6,1,1,4,3,12
"ENSG00000264598.1",2,0,4,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"ENSG00000266535.1",5,2,17,2,3,3,1,4,0,0,1,4,0,0,0,0,0,0,0,0
"ENSG00000265544.1",6,0,6,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000265697.1",4,0,13,1,1,3,1,3,6,0,4,0,0,0,0,0,0,0,0,0
"ENSG00000265125.1",5,0,20,1,2,3,0,2,2,1,1,7,0,0,0,0,0,0,0,0
"ENSG00000265115.1",2,0,8,2,0,3,1,1,2,0,1,0,0,0,0,0,0,1,0,0
"ENSG00000264643.1",5,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265689.1",0,0,5,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0
"ENSG00000221699.1",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000265356.1",4,0,12,1,4,0,3,5,1,2,6,2,0,1,1,0,0,0,0,0
"ENSG00000263435.1",4,0,8,0,2,2,1,4,0,1,0,1,0,0,0,0,0,0,1,0
"ENSG00000226049.3",15,1,12,13,3,9,16,12,6,5,11,1,5,2,6,0,6,4,7,15
"ENSG00000263485.1",3,0,2,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0
"ENSG00000265775.1",1,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"ENSG00000252370.1",2,0,10,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000264791.1",1,0,9,0,0,1,2,0,0,0,0,1,0,2,0,0,1,0,0,0
"ENSG00000263571.1",4,0,20,1,3,3,2,1,6,3,5,0,2,0,0,0,1,0,0,0
"ENSG00000261156.2",7,0,44,3,3,5,4,4,5,5,7,1,1,0,0,0,0,0,0,0
"ENSG00000263383.1",0,0,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000264990.1",10,0,21,3,3,1,4,4,4,3,13,2,0,1,0,0,0,0,0,0
"ENSG00000265501.1",2,0,2,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"ENSG00000268024.1",1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,1
"ENSG00000108691.5",178,85,139,219,125,228,408,53,74,161,102,151,227,103,200,110,45,12537,4994,7917
"ENSG00000108688.7",18,6,11,7,2,27,6,0,3,5,3,0,5,5,21,1,0,3,1,1
"ENSG00000172156.3",12,4,29,9,10,14,16,3,8,14,5,11,12,0,2,2,4,6,5,3
"ENSG00000108700.4",102,32,62,106,14,51,204,12,11,50,16,39,31,57,81,20,6,418,234,266
"ENSG00000265614.1",1,0,8,1,1,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0
"ENSG00000181374.3",85,18,88,255,5,83,26,4,12,26,9,5,26,29,11,18,4,59,27,21
"ENSG00000108702.3",5,0,21,0,2,3,2,5,2,2,4,0,0,0,1,0,1,0,0,0
"ENSG00000225582.1",5,0,13,0,0,0,2,1,2,0,2,0,0,0,0,0,0,0,0,0
"ENSG00000197322.1",6,0,28,6,3,1,3,10,7,0,9,11,0,0,0,0,1,0,1,0
"ENSG00000181291.5",23,42,24,11,50,6,6,15,12,19,12,51,5,0,5,2,3,3,14,10
"ENSG00000264174.1",5,0,16,0,0,7,0,1,2,1,1,1,2,1,1,0,0,0,2,0
"ENSG00000264622.1",3,0,16,2,0,1,2,1,6,4,10,1,0,1,0,0,0,0,0,0
"ENSG00000132141.9",67,9,32,11,23,45,78,86,84,49,70,49,25,65,44,28,17,223,164,109
"ENSG00000198783.4",140,48,122,152,122,103,357,206,241,86,268,111,43,175,66,85,53,515,379,611
"ENSG00000005156.7",657,167,394,535,352,465,1042,997,1338,421,1216,871,414,1238,557,507,333,628,755,609
"ENSG00000224113.2",45,8,22,16,15,21,52,113,123,37,108,91,41,123,60,56,14,19,20,16
"ENSG00000092871.12",173,44,190,115,118,98,320,209,240,171,284,297,237,191,187,222,78,461,509,741
"ENSG00000267618.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000238858.1",2,0,0,1,0,0,2,2,1,1,1,1,5,5,3,3,1,0,0,1
"ENSG00000267457.1",4,1,1,0,1,0,6,7,5,12,8,11,18,15,9,11,1,1,1,1
"ENSG00000243423.1",0,0,0,0,1,2,0,7,1,3,2,6,2,4,3,1,0,0,0,0
"ENSG00000253084.1",7,1,4,3,0,3,8,3,3,0,2,6,3,2,3,1,0,2,2,1
"ENSG00000252328.1",0,0,0,1,0,0,3,1,1,2,4,6,1,3,0,1,0,0,2,1
"ENSG00000185379.16",122,27,49,45,48,63,154,57,100,70,98,112,48,62,46,36,27,98,72,84
"ENSG00000073598.5",7,1,7,1,1,0,3,3,4,4,5,1,1,2,0,1,2,2,4,7
"ENSG00000073536.13",148,37,99,149,101,83,307,159,176,105,216,85,71,250,93,83,46,714,679,476
"ENSG00000141161.7",37,2,64,10,7,11,6,18,24,26,19,11,2,0,3,1,7,8,2,13
"ENSG00000267782.1",5,0,16,1,2,2,1,2,3,6,4,1,0,0,0,0,1,0,0,0
"ENSG00000266981.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000267744.1",0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164729.6",12,0,8,2,0,0,1,2,2,2,4,2,0,0,0,0,2,0,1,0
"ENSG00000266947.1",40,11,48,30,34,16,12,3,8,16,29,8,26,13,22,14,10,16,15,14
"ENSG00000166750.5",2839,254,1937,765,1418,1165,1298,581,765,2159,791,319,1918,1758,1437,1364,613,929,1194,1709
"ENSG00000267364.1",11,3,38,12,10,7,8,4,7,14,19,5,10,4,2,3,6,19,11,18
"ENSG00000267271.1",1,0,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
"ENSG00000172716.12",633,128,673,1188,465,504,619,270,427,635,433,275,689,513,773,429,249,1479,2209,2626
"ENSG00000267315.1",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
"ENSG00000267711.1",2,0,5,1,0,1,2,2,0,2,1,0,1,1,0,3,0,1,2,4
"ENSG00000267547.1",8,0,14,9,7,5,10,6,12,17,3,0,7,7,6,5,5,8,7,10
"ENSG00000267745.1",13,4,11,10,7,10,7,10,7,12,13,4,10,18,2,9,5,2,5,4
"ENSG00000267648.1",1,0,2,1,1,0,1,3,1,2,1,1,0,2,2,1,2,3,1,0
"ENSG00000267102.1",9,3,18,12,24,6,16,11,13,18,5,3,27,20,17,13,11,12,13,16
"ENSG00000172123.8",130,41,140,135,114,116,124,61,99,190,76,53,183,169,97,140,44,78,145,109
"ENSG00000154760.9",138,85,540,260,268,342,68,49,90,67,69,51,412,260,209,354,53,357,362,468
"ENSG00000267312.1",24,2,3,10,5,0,4,3,7,0,2,1,16,8,10,3,1,1,1,0
"ENSG00000205045.4",219,5,109,59,69,33,90,33,65,56,57,41,302,142,298,63,24,13,36,18
"ENSG00000267554.1",22,3,11,3,6,8,4,3,5,3,4,15,32,19,24,7,3,2,7,3
"ENSG00000267349.1",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0
"ENSG00000267046.1",30,0,16,7,7,8,5,7,8,4,6,5,44,15,32,3,2,2,2,1
"ENSG00000267369.1",60,1,21,31,15,15,20,13,9,8,13,8,50,15,43,9,8,10,26,9
"ENSG00000267074.1",16,0,21,13,10,3,13,6,12,4,7,9,47,23,47,17,6,4,6,3
"ENSG00000255987.1",37,3,12,12,19,13,12,6,10,6,9,1,28,16,32,8,3,0,6,0
"ENSG00000267035.1",6,0,5,3,1,2,3,1,2,0,0,0,1,1,1,0,0,0,0,0
